x y
NA NA
-5.001729 50.226147
-5.003283 50.227714
-5.006328 50.228174
-5.010467 50.226802
-5.011652 50.228736
-5.011695 50.230559
-5.012307 50.232376
-5.012934 50.234802
-5.011638 50.23615
-5.011012 50.241745
-5.013526 50.24379
-5.017515 50.243999
-5.018122 50.245573
-5.012478 50.247566
-5.008175 50.250155
-5.007488 50.2532
-5.008109 50.255382
-5.005542 50.259171
-5.002442 50.264545
-4.998939 50.26895
-5.002726 50.268553
-5.004938 50.265739
-5.00806 50.261337
-5.009328 50.258774
-5.010613 50.25694
-5.0094 50.253791
-5.009727 50.251601
-5.013098 50.249749
-5.01872 50.246784
-5.021883 50.244204
-5.024691 50.2426
-5.025297 50.244175
-5.029716 50.246445
-5.03529 50.249435
-5.038687 50.248676
-5.036527 50.245656
-5.033486 50.24544
-5.031326 50.24242
-5.028195 50.238437
-5.025026 50.240774
-5.012905 50.241608
-5.015698 50.239396
-5.019809 50.236809
-5.020107 50.233403
-5.016403 50.229182
-5.015753 50.225784
-5.021021 50.224037
-5.027639 50.223251
-5.024557 50.221212
-5.024484 50.218174
-5.026085 50.213785
-5.025828 50.210992
-5.027677 50.209032
-5.030744 50.210464
-5.0342 50.212256
-5.035231 50.207872
-5.037052 50.204818
-5.041757 50.20344
-5.052031 50.197273
-5.052696 50.193499
-5.057068 50.194068
-5.055772 50.195295
-5.055122 50.199675
-5.06013 50.202912
-5.061357 50.206546
-5.067877 50.209526
-5.076069 50.211152
-5.087845 50.212017
-5.091303 50.206394
-5.090434 50.202028
-5.087241 50.203151
-5.081944 50.203564
-5.076112 50.205319
-5.074162 50.203149
-5.072041 50.20171
-5.072365 50.19952
-5.06644 50.197508
-5.061453 50.195122
-5.05893 50.192714
-5.051794 50.187674
-5.050915 50.1827
-5.051171 50.177715
-5.045267 50.176431
-5.041305 50.169296
-5.047257 50.164869
-5.053797 50.161286
-5.058747 50.162336
-5.063465 50.161686
-5.068406 50.16237
-5.075896 50.166555
-5.080257 50.166758
-5.083302 50.167338
-5.087694 50.168756
-5.091438 50.16702
-5.087434 50.165963
-5.084563 50.164775
-5.082065 50.163339
-5.079982 50.163358
-5.079255 50.16458
-5.074674 50.163164
-5.071206 50.160765
-5.067155 50.157764
-5.064991 50.154502
-5.063437 50.152937
-5.059465 50.153094
-5.050367 50.152689
-5.046002 50.152242
-5.045963 50.150662
-5.042337 50.149479
-5.042293 50.147657
-5.039764 50.144884
-5.04106 50.143658
-5.045064 50.144837
-5.047569 50.146638
-5.051943 50.14745
-5.056284 50.146925
-5.060408 50.145308
-5.063791 50.144306
-5.066038 50.143313
-5.069759 50.140728
-5.07352 50.139722
-5.073843 50.137531
-5.071896 50.135362
-5.072214 50.132929
-5.075988 50.13253
-5.078204 50.130322
-5.081924 50.127736
-5.088508 50.126218
-5.086555 50.123805
-5.085352 50.121143
-5.088131 50.118809
-5.087911 50.117596
-5.088786 50.114793
-5.085141 50.112761
-5.078289 50.111122
-5.079763 50.109529
-5.08259 50.109139
-5.083849 50.106576
-5.088512 50.103981
-5.092638 50.102606
-5.094457 50.099795
-5.099386 50.100235
-5.101317 50.101796
-5.103806 50.102988
-5.107798 50.103801
-5.111003 50.103407
-5.114946 50.102276
-5.119039 50.099685
-5.123765 50.09964
-5.128662 50.098864
-5.132103 50.10029
-5.136843 50.10073
-5.135192 50.10269
-5.134642 50.103303
-5.136753 50.104498
-5.13585 50.106086
-5.132686 50.108061
-5.128378 50.109682
-5.13027 50.109663
-5.133324 50.110728
-5.134615 50.1095
-5.137411 50.107893
-5.139218 50.104717
-5.137462 50.102668
-5.140556 50.098142
-5.144895 50.097736
-5.148331 50.098917
-5.152422 50.096325
-5.16017 50.096128
-5.161731 50.097935
-5.161412 50.100125
-5.158834 50.102702
-5.156682 50.107098
-5.155812 50.109901
-5.161736 50.112151
-5.15977 50.109376
-5.159147 50.107317
-5.159834 50.104758
-5.162612 50.102544
-5.168167 50.105162
-5.166006 50.102145
-5.168222 50.100179
-5.169727 50.099921
-5.173505 50.099762
-5.17195 50.098198
-5.165157 50.098752
-5.165486 50.096926
-5.16794 50.09678
-5.166955 50.095331
-5.167274 50.093141
-5.170684 50.09335
-5.172613 50.094789
-5.174093 50.093559
-5.176325 50.0922
-5.178799 50.092783
-5.181296 50.094216
-5.185677 50.095387
-5.185077 50.094178
-5.183498 50.091764
-5.18688 50.091
-5.187869 50.09257
-5.19029 50.091209
-5.193141 50.091788
-5.196558 50.092239
-5.194721 50.094202
-5.194387 50.095785
-5.191946 50.096417
-5.192196 50.098602
-5.190375 50.101172
-5.187255 50.104606
-5.189696 50.103973
-5.191928 50.102614
-5.194686 50.099791
-5.195014 50.097965
-5.19784 50.097572
-5.199649 50.094637
-5.200905 50.092194
-5.203386 50.093019
-5.204949 50.094826
-5.207785 50.094797
-5.210549 50.092217
-5.20525 50.092028
-5.208041 50.09042
-5.210821 50.088447
-5.210564 50.08602
-5.215853 50.085844
-5.216781 50.085226
-5.213372 50.085019
-5.209379 50.084209
-5.209919 50.083232
-5.213077 50.081255
-5.21653 50.083042
-5.216486 50.081463
-5.216823 50.080001
-5.219602 50.078028
-5.218985 50.076212
-5.213738 50.077846
-5.211542 50.08042
-5.2078 50.081796
-5.206167 50.084242
-5.208657 50.085432
-5.202725 50.089624
-5.199326 50.08978
-5.195896 50.088843
-5.19194 50.08937
-5.188461 50.08661
-5.191597 50.083784
-5.194955 50.08217
-5.190943 50.080631
-5.189752 50.078578
-5.192182 50.077581
-5.190053 50.07578
-5.1857 50.075581
-5.18565 50.073759
-5.183811 50.0756
-5.180376 50.07442
-5.182242 50.073551
-5.184483 50.072556
-5.187864 50.071793
-5.188191 50.069967
-5.185341 50.069388
-5.181923 50.068815
-5.18201 50.071973
-5.178258 50.072983
-5.177949 50.068612
-5.182241 50.066625
-5.18347 50.06321
-5.181359 50.062017
-5.180674 50.064575
-5.179205 50.066169
-5.176965 50.067164
-5.174174 50.068771
-5.172056 50.067334
-5.171436 50.065397
-5.171732 50.062356
-5.170161 50.060185
-5.168898 50.062384
-5.169156 50.064933
-5.172301 50.069398
-5.173521 50.072545
-5.175082 50.074352
-5.177595 50.076392
-5.176915 50.079193
-5.179173 50.078806
-5.185028 50.078626
-5.187511 50.079573
-5.18968 50.082831
-5.187834 50.08443
-5.18409 50.085804
-5.182821 50.087761
-5.176069 50.089773
-5.176965 50.087941
-5.177867 50.086353
-5.17725 50.084536
-5.173255 50.083604
-5.170731 50.081199
-5.171391 50.084595
-5.172946 50.086159
-5.175091 50.088567
-5.172611 50.087742
-5.166961 50.088527
-5.165076 50.088789
-5.163265 50.091723
-5.158918 50.091766
-5.153644 50.092547
-5.148009 50.093938
-5.144273 50.095676
-5.137682 50.096712
-5.134257 50.095894
-5.130018 50.092898
-5.125337 50.094643
-5.120661 50.096632
-5.111549 50.09526
-5.106596 50.093849
-5.103219 50.094853
-5.098833 50.093436
-5.087953 50.089405
-5.093575 50.087409
-5.089584 50.086595
-5.084862 50.08676
-5.081776 50.084358
-5.07799 50.08415
-5.076155 50.086354
-5.071228 50.085913
-5.073 50.081158
-5.075512 50.075789
-5.075326 50.068378
-5.068129 50.067715
-5.063196 50.066909
-5.061027 50.063283
-5.056613 50.060528
-5.059731 50.056733
-5.055156 50.055073
-5.055441 50.051304
-5.062571 50.049296
-5.063257 50.046495
-5.062621 50.043706
-5.063873 50.040901
-5.067239 50.039534
-5.064511 50.036156
-5.066354 50.034317
-5.079698 50.031766
-5.087215 50.030361
-5.093151 50.026175
-5.0891 50.022811
-5.091892 50.021205
-5.091248 50.018174
-5.085714 50.015795
-5.088489 50.013582
-5.09227 50.01379
-5.095679 50.006834
-5.098444 50.004257
-5.102784 50.004216
-5.107834 50.002468
-5.118933 50.008438
-5.122679 50.007309
-5.127041 50.008118
-5.12888 50.006278
-5.131723 50.006737
-5.134201 50.007685
-5.138538 50.007521
-5.142311 50.007485
-5.147565 50.00634
-5.153411 50.006162
-5.159988 50.005125
-5.166249 49.999353
-5.169019 49.997139
-5.168712 49.992768
-5.166767 49.990601
-5.17402 49.986762
-5.175863 49.985164
-5.176747 49.982969
-5.180471 49.981231
-5.184183 49.979006
-5.1845 49.976816
-5.185727 49.973402
-5.185472 49.970975
-5.182405 49.969184
-5.184178 49.965035
-5.183922 49.962608
-5.187689 49.962449
-5.193189 49.963608
-5.195424 49.962613
-5.196323 49.961025
-5.196084 49.959205
-5.200987 49.959276
-5.201896 49.958052
-5.204464 49.955474
-5.207856 49.95544
-5.206211 49.957279
-5.205366 49.960811
-5.209671 49.959673
-5.213064 49.959638
-5.214059 49.968254
-5.215851 49.971636
-5.218731 49.973429
-5.222121 49.973272
-5.225179 49.974698
-5.229567 49.976475
-5.232978 49.977046
-5.238236 49.976262
-5.241627 49.976105
-5.244713 49.978502
-5.246284 49.980672
-5.243519 49.982888
-5.241291 49.984127
-5.242279 49.985696
-5.246263 49.986504
-5.250626 49.987308
-5.25349 49.988492
-5.249421 49.99133
-5.250068 49.994117
-5.250714 49.996904
-5.252824 49.998097
-5.257124 49.996714
-5.261505 49.998125
-5.264594 50.000522
-5.265313 50.005738
-5.261795 50.008084
-5.259972 50.010291
-5.256632 50.012271
-5.256908 50.015305
-5.258464 50.016868
-5.257773 50.019062
-5.254656 50.022254
-5.25567 50.024673
-5.259711 50.027303
-5.264337 50.030533
-5.262535 50.033469
-5.265013 50.034292
-5.265661 50.03708
-5.269274 50.037891
-5.268383 50.039723
-5.271262 50.041271
-5.278611 50.040705
-5.281109 50.042136
-5.280247 50.04494
-5.275263 50.048882
-5.274939 50.050708
-5.278032 50.053105
-5.278671 50.055528
-5.279915 50.05928
-5.288621 50.06611
-5.29399 50.068724
-5.300767 50.074116
-5.307905 50.078896
-5.312917 50.082121
-5.318583 50.081935
-5.322607 50.083712
-5.325731 50.086957
-5.326943 50.089495
-5.331361 50.091753
-5.343103 50.092347
-5.346287 50.091339
-5.353995 50.089913
-5.35965 50.089361
-5.362788 50.092969
-5.367711 50.093155
-5.370804 50.095305
-5.373905 50.097699
-5.378319 50.099712
-5.381819 50.102708
-5.386781 50.104107
-5.391095 50.102962
-5.393293 50.100749
-5.399756 50.101764
-5.404164 50.103534
-5.409095 50.10396
-5.411265 50.100896
-5.41199 50.099915
-5.41728 50.099729
-5.420691 50.099931
-5.423108 50.098686
-5.424947 50.097084
-5.426905 50.099125
-5.425666 50.101692
-5.4263 50.10375
-5.429763 50.10553
-5.43249 50.107926
-5.435596 50.110318
-5.439426 50.111729
-5.444318 50.110939
-5.448153 50.112471
-5.451235 50.114133
-5.451518 50.116924
-5.457828 50.118911
-5.460927 50.121059
-5.465849 50.121118
-5.469579 50.119491
-5.471741 50.116305
-5.476436 50.115273
-5.476132 50.117464
-5.472066 50.12031
-5.474936 50.121246
-5.47966 50.121064
-5.480845 50.122507
-5.477728 50.125463
-5.480595 50.126277
-5.488934 50.126656
-5.49766 50.127272
-5.504878 50.128029
-5.513907 50.126454
-5.522583 50.125611
-5.527252 50.123848
-5.526999 50.122029
-5.525367 50.118648
-5.527475 50.114003
-5.532757 50.113569
-5.538683 50.109967
-5.543686 50.106984
-5.543273 50.106017
-5.540532 50.103381
-5.535158 50.095798
-5.534493 50.093012
-5.533294 50.091205
-5.530773 50.089416
-5.531096 50.087833
-5.531964 50.085634
-5.535401 50.081215
-5.53696 50.077184
-5.538717 50.073395
-5.541216 50.06923
-5.544351 50.067002
-5.546497 50.063571
-5.550162 50.060363
-5.55358 50.060803
-5.5595 50.062546
-5.561319 50.060578
-5.560121 50.058771
-5.565107 50.055545
-5.56787 50.053564
-5.574419 50.051774
-5.578982 50.052562
-5.582724 50.051539
-5.587976 50.050495
-5.593689 50.051753
-5.598586 50.05132
-5.600785 50.049468
-5.603556 50.047728
-5.606621 50.0489
-5.612871 50.049299
-5.615748 50.050474
-5.620019 50.04847
-5.623404 50.048058
-5.626201 50.047047
-5.624986 50.044877
-5.62776 50.043259
-5.630614 50.043826
-5.630925 50.041999
-5.633352 50.041236
-5.63743 50.044215
-5.641745 50.043425
-5.647939 50.042365
-5.647655 50.039817
-5.650993 50.03819
-5.654446 50.039599
-5.657241 50.038587
-5.658751 50.038565
-5.66441 50.038362
-5.664718 50.036535
-5.668126 50.036729
-5.668996 50.034772
-5.671864 50.035703
-5.675248 50.035289
-5.678748 50.037911
-5.678431 50.039495
-5.682438 50.04053
-5.683466 50.042702
-5.685612 50.044492
-5.683823 50.04707
-5.685601 50.04911
-5.689401 50.049661
-5.689094 50.051488
-5.689377 50.053914
-5.693813 50.056279
-5.696245 50.055635
-5.700008 50.055215
-5.700645 50.057028
-5.705589 50.057806
-5.704163 50.060014
-5.706864 50.061432
-5.710973 50.065015
NA NA
-7.142583 57.833941
-7.126894 57.834586
-7.119723 57.833433
-7.116772 57.836304
-7.105896 57.834515
-7.085374 57.8292
-7.081619 57.822488
-7.085446 57.816435
-7.088898 57.811364
-7.083133 57.807863
-7.075053 57.809404
-7.075119 57.812928
-7.079135 57.817324
-7.079524 57.819259
-7.074371 57.820362
-7.056043 57.82763
-7.048469 57.835356
-7.037252 57.834907
-7.027446 57.843295
-7.016019 57.845888
-7.01408 57.852865
-7.008266 57.857142
-7.006136 57.861813
-7.010614 57.866321
-6.999814 57.86829
-6.994198 57.861013
-6.974519 57.866115
-6.963329 57.877449
-6.960308 57.868285
-6.961989 57.863625
-6.951254 57.866439
-6.950742 57.871435
-6.933484 57.864073
-6.924269 57.868793
-6.91367 57.867589
-6.921052 57.871423
-6.932735 57.871871
-6.943729 57.87513
-6.97043 57.883353
-6.974303 57.886054
-6.973357 57.891304
-6.964144 57.89323
-6.961031 57.908499
-6.947774 57.905661
-6.931958 57.9137
-6.917247 57.912717
-6.904743 57.910708
-6.890036 57.909722
-6.884064 57.903543
-6.876784 57.906876
-6.861204 57.903477
-6.859081 57.90851
-6.822439 57.904629
-6.865665 57.919658
-6.87506 57.928673
-6.849251 57.932077
-6.857419 57.93711
-6.866954 57.933239
-6.877209 57.935671
-6.885733 57.933524
-6.892307 57.935677
-6.892117 57.939084
-6.921413 57.939234
-6.920468 57.944605
-6.910994 57.949207
-6.914509 57.953134
-6.922944 57.946976
-6.930677 57.943508
-6.936322 57.945438
-6.937736 57.948807
-6.949749 57.950218
-6.954075 57.952787
-6.962568 57.950271
-6.967261 57.954533
-6.978029 57.951839
-6.99035 57.957006
-7.00046 57.963078
-7.008904 57.965544
-7.015907 57.964398
-7.005963 57.96039
-7.007563 57.95476
-7.019372 57.956413
-7.027057 57.952454
-7.045285 57.956984
-7.055709 57.96122
-7.065872 57.962303
-7.065412 57.973253
-7.074589 57.970713
-7.076331 57.966901
-7.084617 57.967421
-7.085757 57.975536
-7.08333 57.979365
-7.091942 57.986439
-7.087503 57.988132
-7.091549 57.992648
-7.10223 57.994322
-7.105615 57.98828
-7.113452 57.986137
-7.118613 57.990259
-7.114773 57.996312
-7.108763 57.998409
-7.098084 58.002205
-7.096049 58.007969
-7.093853 58.017261
-7.082357 58.019617
-7.070694 58.011768
-7.064523 58.009249
-7.060049 58.010577
-7.062147 58.016479
-7.051763 58.026704
-7.028632 58.032627
-7.01243 58.039226
-6.986229 58.044245
-6.972532 58.04227
-6.962134 58.04702
-6.935575 58.050579
-6.926688 58.048484
-6.915524 58.049481
-6.921027 58.055182
-6.991742 58.049943
-7.015955 58.043028
-7.026885 58.042028
-7.032267 58.037763
-7.045832 58.035359
-7.049369 58.039282
-7.054655 58.039393
-7.058254 58.035778
-7.062632 58.041502
-7.069082 58.041826
-7.070445 58.04714
-7.06038 58.047513
-7.055676 58.051641
-7.034846 58.052282
-7.030905 58.054567
-7.044888 58.057136
-7.053171 58.054621
-7.064423 58.054704
-7.064004 58.060669
-7.057395 58.063994
-7.038764 58.069076
-7.029739 58.071002
-7.03829 58.074435
-7.036383 58.081895
-7.043457 58.081355
-7.048332 58.073699
-7.055833 58.072783
-7.080869 58.067415
-7.07171 58.064972
-7.071227 58.061946
-7.080609 58.061589
-7.086433 58.065331
-7.090571 58.062674
-7.099252 58.064885
-7.087325 58.067739
-7.105232 58.070445
-7.110427 58.082952
-7.10807 58.095772
-7.11985 58.104586
-7.11821 58.10961
-7.127954 58.116046
-7.137535 58.117867
-7.144688 58.12619
-7.138105 58.137903
-7.124448 58.136914
-7.115813 58.146248
-7.122833 58.150322
-7.108951 58.152133
-7.099375 58.164041
-7.110455 58.172509
-7.109448 58.176909
-7.116279 58.176006
-7.107327 58.187169
-7.099043 58.187257
-7.088124 58.188869
-7.088736 58.185209
-7.073455 58.184256
-7.065775 58.18056
-7.062 58.182234
-7.065191 58.184585
-7.059558 58.186062
-7.053656 58.181592
-7.057988 58.178325
-7.053811 58.177943
-7.051791 58.175806
-7.046411 58.180314
-7.048482 58.183058
-7.029279 58.187544
-7.02458 58.18365
-7.015228 58.184732
-7.022494 58.189048
-7.033061 58.194254
-7.039904 58.201739
-7.045536 58.194674
-7.041625 58.191976
-7.051777 58.189415
-7.054589 58.192747
-7.073296 58.196046
-7.06838 58.203338
-7.063462 58.21063
-7.069492 58.211086
-7.059676 58.220444
-7.064956 58.220191
-7.05918 58.231027
-7.055021 58.233682
-7.046747 58.23401
-7.048811 58.236631
-7.034007 58.24441
-7.035299 58.232228
-7.025595 58.234777
-7.004932 58.233099
-6.986579 58.220184
-6.975116 58.220949
-6.974349 58.2285
-6.979958 58.232252
-6.972374 58.232558
-6.970658 58.236973
-6.963257 58.233872
-6.957039 58.222603
-6.949584 58.224484
-6.948873 58.218548
-6.940865 58.216432
-6.925041 58.21742
-6.918001 58.212971
-6.920106 58.210491
-6.918614 58.203359
-6.953244 58.204227
-6.95404 58.199834
-6.967962 58.20387
-6.975521 58.203322
-6.963576 58.200939
-6.955115 58.196041
-6.938875 58.1889
-6.930209 58.189959
-6.917867 58.185395
-6.903168 58.188783
-6.897148 58.179692
-6.896642 58.161722
-6.894051 58.143558
-6.888117 58.129604
-6.868125 58.115131
-6.869605 58.122265
-6.875962 58.130013
-6.875388 58.134401
-6.891893 58.156975
-6.891535 58.172778
-6.877537 58.173353
-6.888138 58.182214
-6.88814 58.190962
-6.879127 58.184736
-6.869244 58.182053
-6.869548 58.18885
-6.873839 58.193609
-6.856267 58.198639
-6.841333 58.205063
-6.800977 58.198588
-6.795869 58.195061
-6.792663 58.189303
-6.788197 58.194143
-6.768643 58.188394
-6.768046 58.19266
-6.759098 58.193107
-6.742923 58.170997
-6.742064 58.177942
-6.727085 58.171597
-6.731268 58.181344
-6.734188 58.186503
-6.716808 58.188109
-6.732356 58.189703
-6.745299 58.199494
-6.759466 58.194921
-6.774909 58.20113
-6.774708 58.204536
-6.769354 58.203808
-6.769548 58.209392
-6.753713 58.210238
-6.750817 58.205444
-6.747236 58.209899
-6.760044 58.217748
-6.768758 58.217185
-6.788198 58.248328
-6.79388 58.247225
-6.789324 58.238947
-6.791521 58.234523
-6.804972 58.241503
-6.814391 58.246996
-6.812562 58.250196
-6.822384 58.257866
-6.816776 58.259939
-6.827586 58.271351
-6.816583 58.272335
-6.814157 58.276765
-6.799352 58.276377
-6.795198 58.279388
-6.782515 58.282594
-6.795708 58.283021
-6.805023 58.278069
-6.815082 58.27978
-6.826656 58.277204
-6.836069 58.282452
-6.832152 58.288496
-6.818529 58.291484
-6.814223 58.298508
-6.802935 58.29889
-6.816105 58.304903
-6.80526 58.308068
-6.797425 58.305333
-6.792707 58.310058
-6.776054 58.309831
-6.76407 58.307189
-6.763756 58.315213
-6.751641 58.316946
-6.744821 58.318436
-6.752176 58.320942
-6.739687 58.323897
-6.733443 58.329989
-6.724064 58.331293
-6.720473 58.338905
-6.710665 58.340703
-6.704763 58.335976
-6.697572 58.33565
-6.695982 58.342245
-6.683962 58.345426
-6.680017 58.354624
-6.666338 58.354196
-6.660406 58.358457
-6.655963 58.351509
-6.656105 58.343975
-6.651674 58.349781
-6.641868 58.351696
-6.62701 58.350926
-6.613993 58.35643
-6.606957 58.36472
-6.597407 58.363832
-6.59303 58.367327
-6.577757 58.367289
-6.564212 58.368792
-6.537149 58.401914
-6.518477 58.403155
-6.503765 58.408077
-6.502195 58.415518
-6.455892 58.432987
-6.459777 58.43558
-6.41303 58.454015
-6.398265 58.45516
-6.389692 58.462253
-6.371439 58.466866
-6.359572 58.476936
-6.355237 58.485158
-6.327288 58.48364
-6.327818 58.488244
-6.318298 58.488185
-6.321569 58.492129
-6.30773 58.49349
-6.295759 58.502342
-6.28949 58.505984
-6.295652 58.511573
-6.292025 58.516621
-6.305705 58.516236
-6.303603 58.519677
-6.290973 58.521984
-6.281165 58.524842
-6.26839 58.5212
-6.270727 58.517756
-6.241345 58.508476
-6.24432 58.504049
-6.23621 58.504323
-6.243641 58.496897
-6.235246 58.492562
-6.221761 58.488443
-6.226217 58.485445
-6.215434 58.483704
-6.210747 58.479177
-6.204691 58.478803
-6.200664 58.473656
-6.211959 58.464946
-6.209509 58.459042
-6.215143 58.456387
-6.209234 58.450789
-6.204677 58.452088
-6.196529 58.447746
-6.199578 58.444532
-6.188443 58.440609
-6.19086 58.434614
-6.186983 58.428006
-6.206583 58.4189
-6.222552 58.392371
-6.227394 58.373334
-6.196591 58.357634
-6.185517 58.358081
-6.179291 58.354552
-6.207815 58.352082
-6.219281 58.343002
-6.239913 58.329012
-6.249673 58.326156
-6.261929 58.315235
-6.253108 58.314552
-6.252995 58.305324
-6.26311 58.30088
-6.274843 58.300171
-6.285076 58.297668
-6.293071 58.299943
-6.298267 58.294499
-6.298389 58.285508
-6.296067 58.274378
-6.323814 58.271654
-6.335658 58.276404
-6.344543 58.267484
-6.340795 58.255896
-6.334328 58.25578
-6.332548 58.24962
-6.340602 58.249341
-6.342337 58.244083
-6.361181 58.243105
-6.360334 58.23717
-6.368003 58.241634
-6.382106 58.245727
-6.383185 58.24109
-6.376999 58.238176
-6.379475 58.233753
-6.38011 58.229368
-6.38592 58.230102
-6.389936 58.228079
-6.395311 58.229186
-6.396047 58.226377
-6.388355 58.225073
-6.376188 58.225801
-6.372751 58.22259
-6.365529 58.224919
-6.35852 58.227001
-6.354909 58.224643
-6.349781 58.227295
-6.357867 58.231144
-6.355644 58.232403
-6.342496 58.22513
-6.336238 58.221001
-6.330593 58.222812
-6.307197 58.21367
-6.295469 58.214018
-6.29224 58.217603
-6.285014 58.216284
-6.27375 58.224031
-6.264808 58.228453
-6.253475 58.227818
-6.23519 58.23776
-6.234829 58.243111
-6.224355 58.245252
-6.220745 58.254065
-6.193632 58.259549
-6.182347 58.263644
-6.181762 58.269243
-6.174186 58.269868
-6.170949 58.265919
-6.156964 58.267389
-6.156349 58.257076
-6.166537 58.25774
-6.170945 58.250493
-6.165905 58.247184
-6.175294 58.242274
-6.174147 58.23853
-6.183459 58.232407
-6.172657 58.229082
-6.180554 58.226265
-6.184883 58.217804
-6.197574 58.210523
-6.218765 58.206728
-6.226541 58.202087
-6.224077 58.195695
-6.246693 58.189074
-6.269782 58.186449
-6.276182 58.189364
-6.273635 58.192814
-6.280181 58.194389
-6.288951 58.194707
-6.293551 58.198263
-6.294886 58.204797
-6.300898 58.205167
-6.301505 58.211107
-6.322689 58.21094
-6.338825 58.203944
-6.338661 58.201396
-6.333697 58.199428
-6.339323 58.197374
-6.344824 58.200546
-6.346905 58.197103
-6.351497 58.196892
-6.355739 58.198387
-6.361221 58.194149
-6.369278 58.194111
-6.372657 58.196474
-6.369467 58.204069
-6.372196 58.207052
-6.378797 58.20935
-6.388634 58.208304
-6.400418 58.21232
-6.402063 58.216295
-6.406553 58.214505
-6.407208 58.210483
-6.407028 58.204291
-6.398731 58.193767
-6.38889 58.194693
-6.393702 58.190831
-6.399557 58.185368
-6.390005 58.169645
-6.380787 58.165941
-6.382409 58.155582
-6.400737 58.150964
-6.409957 58.151264
-6.425335 58.147309
-6.434406 58.148826
-6.438831 58.142783
-6.427694 58.141308
-6.412005 58.147457
-6.390977 58.149458
-6.379112 58.147387
-6.382175 58.137971
-6.399902 58.134822
-6.414532 58.140481
-6.420023 58.136604
-6.429494 58.137263
-6.437352 58.13443
-6.445797 58.136931
-6.459336 58.136533
-6.474262 58.139627
-6.478938 58.144148
-6.507495 58.14805
-6.501499 58.141129
-6.478813 58.138926
-6.480474 58.132939
-6.475638 58.136197
-6.459541 58.12936
-6.462001 58.135142
-6.452489 58.133878
-6.443717 58.129927
-6.443464 58.126166
-6.469252 58.113245
-6.481059 58.107777
-6.501503 58.107717
-6.503293 58.10367
-6.513587 58.106371
-6.526094 58.10781
-6.52552 58.102841
-6.529352 58.101788
-6.538 58.103914
-6.547856 58.103585
-6.544365 58.099649
-6.558585 58.096067
-6.647367 58.088196
-6.647994 58.084173
-6.641284 58.083469
-6.641099 58.080922
-6.633443 58.086192
-6.62368 58.087742
-6.619233 58.080183
-6.613838 58.088198
-6.58781 58.090339
-6.57808 58.08265
-6.578245 58.088236
-6.56932 58.09195
-6.550822 58.090157
-6.534208 58.09233
-6.523782 58.097653
-6.507134 58.096057
-6.48668 58.095875
-6.483603 58.101285
-6.466455 58.099087
-6.461286 58.100773
-6.446352 58.097312
-6.444854 58.09552
-6.439682 58.100607
-6.431373 58.103449
-6.44395 58.102586
-6.444824 58.108764
-6.435056 58.110421
-6.430534 58.108083
-6.426843 58.111317
-6.42207 58.115544
-6.411273 58.112117
-6.405719 58.104575
-6.409394 58.101099
-6.4012 58.102236
-6.397652 58.097204
-6.413479 58.096886
-6.409762 58.089306
-6.400527 58.092044
-6.393523 58.097287
-6.391983 58.084317
-6.385506 58.083596
-6.382312 58.08038
-6.393811 58.07371
-6.383179 58.072586
-6.383026 58.063234
-6.386984 58.060603
-6.385647 58.05419
-6.394684 58.052065
-6.403019 58.053234
-6.420375 58.052034
-6.454747 58.054858
-6.448627 58.052553
-6.439709 58.052978
-6.434964 58.050645
-6.426038 58.050947
-6.417509 58.046867
-6.395273 58.047072
-6.371102 58.045732
-6.372248 58.035138
-6.379015 58.033424
-6.381318 58.023049
-6.396331 58.021291
-6.397362 58.016046
-6.404867 58.015166
-6.404688 58.008972
-6.402634 58.005611
-6.416262 58.007281
-6.423365 58.014185
-6.435124 58.018685
-6.438748 58.014601
-6.445335 58.01714
-6.452666 58.023916
-6.451654 58.015674
-6.459256 58.016247
-6.463482 58.010935
-6.474627 58.026623
-6.484224 58.02278
-6.480648 58.017386
-6.485968 58.014724
-6.502595 58.016565
-6.516246 58.021748
-6.506981 58.013679
-6.512985 58.011002
-6.531502 58.013651
-6.54462 58.021029
-6.540436 58.010302
-6.552801 58.010162
-6.568702 58.011403
-6.591615 58.008117
-6.579554 58.006067
-6.562293 58.008259
-6.55453 58.005386
-6.519145 58.003946
-6.514286 58.0066
-6.486812 58.00693
-6.467255 57.998949
-6.463847 57.985774
-6.468435 57.975716
-6.460359 57.971386
-6.473061 57.966263
-6.480881 57.966831
-6.480267 57.947643
-6.484996 57.94317
-6.494436 57.944068
-6.503066 57.943159
-6.50923 57.946311
-6.51902 57.94562
-6.523223 57.936903
-6.534415 57.933386
-6.54155 57.94393
-6.553674 57.947196
-6.560615 57.964669
-6.564668 57.960451
-6.558996 57.951337
-6.562989 57.946269
-6.550544 57.931829
-6.553529 57.922165
-6.573493 57.923198
-6.580067 57.92889
-6.588049 57.928597
-6.583198 57.921409
-6.587218 57.916826
-6.592954 57.920349
-6.602115 57.923797
-6.607612 57.930362
-6.615722 57.935047
-6.624048 57.945925
-6.620648 57.955964
-6.626693 57.95729
-6.632223 57.954618
-6.659061 57.968126
-6.65303 57.957564
-6.640582 57.946779
-6.634919 57.938031
-6.624208 57.932189
-6.623335 57.926374
-6.618307 57.923202
-6.631688 57.921696
-6.637586 57.9274
-6.646471 57.933282
-6.645524 57.926497
-6.65758 57.928783
-6.661882 57.921883
