"Country","Vessel","Cruise","Log","Year","Month","Day","Hour","Min","AcLat","AcLon","Logint","Frequency","Sv_threshold","Process_ID","Interval"
"FO","OW2252","1111",7781.99,2011,4,10,20,56,60.20,-9.78,1.00,38,-70,9277,7782
"FO","OW2252","1111",7782.99,2011,4,10,21,2,60.20,-9.75,1.00,38,-70,9277,7783
"FO","OW2252","1111",7783.99,2011,4,10,21,8,60.20,-9.72,1.00,38,-70,9277,7784
"FO","OW2252","1111",7784.99,2011,4,10,21,14,60.20,-9.68,1.00,38,-70,9277,7785
"FO","OW2252","1111",7785.99,2011,4,10,21,20,60.19,-9.65,1.00,38,-70,9277,7786
"FO","OW2252","1111",7786.99,2011,4,10,21,26,60.19,-9.62,1.00,38,-70,9277,7787
"FO","OW2252","1111",7787.99,2011,4,10,21,32,60.19,-9.58,1.00,38,-70,9277,7788
"FO","OW2252","1111",7788.99,2011,4,10,21,39,60.20,-9.55,1.00,38,-70,9277,7789
"FO","OW2252","1111",7789.99,2011,4,10,21,45,60.20,-9.51,1.00,38,-70,9277,7790
"FO","OW2252","1111",7790.99,2011,4,10,21,51,60.19,-9.48,1.00,38,-70,9277,7791
"FO","OW2252","1111",7791.99,2011,4,10,21,57,60.20,-9.44,1.00,38,-70,9277,7792
"FO","OW2252","1111",7792.99,2011,4,10,22,3,60.19,-9.41,1.00,38,-70,9277,7793
"FO","OW2252","1111",7793.99,2011,4,10,22,9,60.19,-9.37,1.00,38,-70,9277,7794
"FO","OW2252","1111",7794.99,2011,4,10,22,16,60.20,-9.34,1.00,38,-70,9277,7795
"FO","OW2252","1111",7795.99,2011,4,10,22,21,60.20,-9.31,1.00,38,-70,9277,7796
"FO","OW2252","1111",7796.99,2011,4,10,22,27,60.20,-9.27,1.00,38,-70,9277,7797
"FO","OW2252","1111",7797.99,2011,4,10,22,33,60.20,-9.24,1.00,38,-70,9277,7798
"FO","OW2252","1111",7798.99,2011,4,10,22,39,60.19,-9.20,1.00,38,-70,9277,7799
"FO","OW2252","1111",7799.99,2011,4,10,22,45,60.19,-9.17,1.00,38,-70,9277,7800
"FO","OW2252","1111",7800.99,2011,4,10,22,51,60.20,-9.14,1.00,38,-70,9277,7801
"FO","OW2252","1111",7801.99,2011,4,10,22,57,60.19,-9.10,1.00,38,-70,9277,7802
"FO","OW2252","1111",7802.99,2011,4,10,23,3,60.19,-9.07,1.00,38,-70,9277,7803
"FO","OW2252","1111",7803.99,2011,4,10,23,9,60.19,-9.04,1.00,38,-70,9277,7804
"FO","OW2252","1111",7804.99,2011,4,10,23,15,60.20,-9.00,1.00,38,-70,9277,7805
"FO","OW2252","1111",7805.99,2011,4,10,23,21,60.20,-8.97,1.00,38,-70,9277,7806
"FO","OW2252","1111",7806.99,2011,4,10,23,26,60.20,-8.94,1.00,38,-70,9277,7807
"FO","OW2252","1111",7807.99,2011,4,10,23,32,60.20,-8.90,1.00,38,-70,9277,7808
"FO","OW2252","1111",7808.99,2011,4,10,23,37,60.20,-8.87,1.00,38,-70,9277,7809
"FO","OW2252","1111",7809.99,2011,4,10,23,42,60.20,-8.83,1.00,38,-70,9277,7810
"FO","OW2252","1111",7810.99,2011,4,10,23,48,60.20,-8.80,1.00,38,-70,9277,7811
"FO","OW2252","1111",7811.99,2011,4,10,23,53,60.20,-8.77,1.00,38,-70,9277,7812
"FO","OW2252","1111",7812.99,2011,4,10,23,59,60.20,-8.73,1.00,38,-70,9277,7813
"FO","OW2252","1111",7813.99,2011,4,11,0,4,60.19,-8.70,1.00,38,-70,9277,7814
"FO","OW2252","1111",7814.99,2011,4,11,0,10,60.20,-8.67,1.00,38,-70,9277,7815
"FO","OW2252","1111",7815.99,2011,4,11,0,15,60.20,-8.64,1.00,38,-70,9277,7816
"FO","OW2252","1111",7816.99,2011,4,11,0,21,60.20,-8.60,1.00,38,-70,9277,7817
"FO","OW2252","1111",7817.99,2011,4,11,0,26,60.20,-8.57,1.00,38,-70,9277,7818
"FO","OW2252","1111",7818.99,2011,4,11,0,32,60.20,-8.54,1.00,38,-70,9277,7819
"FO","OW2252","1111",7819.99,2011,4,11,0,38,60.20,-8.50,1.00,38,-70,9277,7820
"FO","OW2252","1111",7820.99,2011,4,11,0,43,60.20,-8.47,1.00,38,-70,9277,7821
"FO","OW2252","1111",7821.99,2011,4,11,0,49,60.20,-8.44,1.00,38,-70,9277,7822
"FO","OW2252","1111",7822.99,2011,4,11,0,55,60.20,-8.40,1.00,38,-70,9277,7823
"FO","OW2252","1111",7823.99,2011,4,11,1,1,60.20,-8.37,1.00,38,-70,9277,7824
"FO","OW2252","1111",7824.50,2011,4,11,1,4,60.20,-8.35,0.50,38,-70,9277,7825
"FO","OW2252","1111",7824.99,2011,4,11,1,7,60.20,-8.34,0.50,38,-70,9307,7825
"FO","OW2252","1111",7825.99,2011,4,11,1,13,60.20,-8.30,1.00,38,-70,9307,7826
"FO","OW2252","1111",7826.99,2011,4,11,1,19,60.20,-8.27,1.00,38,-70,9307,7827
"FO","OW2252","1111",7827.99,2011,4,11,1,24,60.20,-8.24,1.00,38,-70,9307,7828
"FO","OW2252","1111",7828.99,2011,4,11,1,30,60.20,-8.20,1.00,38,-70,9307,7829
"FO","OW2252","1111",7829.99,2011,4,11,1,36,60.20,-8.17,1.00,38,-70,9307,7830
"FO","OW2252","1111",7830.99,2011,4,11,1,42,60.20,-8.14,1.00,38,-70,9307,7831
"FO","OW2252","1111",7831.99,2011,4,11,1,48,60.20,-8.10,1.00,38,-70,9307,7832
"FO","OW2252","1111",7832.99,2011,4,11,1,54,60.20,-8.07,1.00,38,-70,9307,7833
"FO","OW2252","1111",7833.99,2011,4,11,2,0,60.20,-8.03,1.00,38,-70,9307,7834
"FO","OW2252","1111",7834.99,2011,4,11,2,6,60.20,-8.00,1.00,38,-70,9307,7835
"FO","OW2252","1111",7835.99,2011,4,11,2,11,60.20,-7.97,1.00,38,-70,9307,7836
"FO","OW2252","1111",7836.99,2011,4,11,2,17,60.20,-7.93,1.00,38,-70,9307,7837
"FO","OW2252","1111",7837.99,2011,4,11,2,23,60.20,-7.90,1.00,38,-70,9307,7838
"FO","OW2252","1111",7838.99,2011,4,11,2,29,60.20,-7.87,1.00,38,-70,9307,7839
"FO","OW2252","1111",7839.99,2011,4,11,2,35,60.20,-7.83,1.00,38,-70,9307,7840
"FO","OW2252","1111",7840.99,2011,4,11,2,41,60.20,-7.80,1.00,38,-70,9307,7841
"FO","OW2252","1111",7841.99,2011,4,11,2,46,60.20,-7.77,1.00,38,-70,9307,7842
"FO","OW2252","1111",7842.99,2011,4,11,2,52,60.20,-7.73,1.00,38,-70,9307,7843
"FO","OW2252","1111",7843.99,2011,4,11,2,58,60.20,-7.70,1.00,38,-70,9307,7844
"FO","OW2252","1111",7844.99,2011,4,11,3,46,60.20,-7.67,1.00,38,-70,9307,7845
"FO","OW2252","1111",7845.99,2011,4,11,3,52,60.20,-7.64,1.00,38,-70,9307,7846
"FO","OW2252","1111",7846.99,2011,4,11,3,57,60.20,-7.60,1.00,38,-70,9307,7847
"FO","OW2252","1111",7847.99,2011,4,11,4,3,60.20,-7.57,1.00,38,-70,9307,7848
"FO","OW2252","1111",7848.99,2011,4,11,4,8,60.20,-7.54,1.00,38,-70,9307,7849
"FO","OW2252","1111",7849.99,2011,4,11,4,13,60.20,-7.50,1.00,38,-70,9307,7850
"FO","OW2252","1111",7850.99,2011,4,11,4,19,60.20,-7.47,1.00,38,-70,9307,7851
"FO","OW2252","1111",7851.99,2011,4,11,4,25,60.20,-7.44,1.00,38,-70,9307,7852
"FO","OW2252","1111",7852.99,2011,4,11,4,30,60.20,-7.40,1.00,38,-70,9307,7853
"FO","OW2252","1111",7853.99,2011,4,11,4,36,60.19,-7.37,1.00,38,-70,9307,7854
"FO","OW2252","1111",7854.99,2011,4,11,4,41,60.19,-7.34,1.00,38,-70,9307,7855
"FO","OW2252","1111",7855.99,2011,4,11,4,47,60.19,-7.30,1.00,38,-70,9307,7856
"FO","OW2252","1111",7856.99,2011,4,11,4,52,60.19,-7.27,1.00,38,-70,9307,7857
"FO","OW2252","1111",7857.99,2011,4,11,4,58,60.19,-7.24,1.00,38,-70,9307,7858
"FO","OW2252","1111",7858.99,2011,4,11,5,3,60.19,-7.20,1.00,38,-70,9307,7859
"FO","OW2252","1111",7859.99,2011,4,11,5,8,60.19,-7.17,1.00,38,-70,9307,7860
"FO","OW2252","1111",7860.99,2011,4,11,5,13,60.20,-7.14,1.00,38,-70,9307,7861
"FO","OW2252","1111",7861.99,2011,4,11,5,18,60.20,-7.10,1.00,38,-70,9307,7862
"FO","OW2252","1111",7862.99,2011,4,11,5,23,60.20,-7.07,1.00,38,-70,9307,7863
"FO","OW2252","1111",7863.99,2011,4,11,5,29,60.20,-7.04,1.00,38,-70,9307,7864
"FO","OW2252","1111",7864.99,2011,4,11,5,34,60.20,-7.00,1.00,38,-70,9307,7865
"FO","OW2252","1111",7865.99,2011,4,11,5,40,60.20,-6.97,1.00,38,-70,9307,7866
"FO","OW2252","1111",7866.99,2011,4,11,5,45,60.20,-6.94,1.00,38,-70,9307,7867
"FO","OW2252","1111",7867.99,2011,4,11,5,51,60.20,-6.90,1.00,38,-70,9307,7868
"FO","OW2252","1111",7868.99,2011,4,11,5,57,60.20,-6.87,1.00,38,-70,9307,7869
"FO","OW2252","1111",7869.99,2011,4,11,6,3,60.20,-6.84,1.00,38,-70,9307,7870
"FO","OW2252","1111",7870.99,2011,4,11,6,15,60.20,-6.80,1.00,38,-70,9307,7871
"FO","OW2252","1111",7871.99,2011,4,11,6,30,60.20,-6.77,1.00,38,-70,9307,7872
"FO","OW2252","1111",7872.99,2011,4,11,6,45,60.20,-6.74,1.00,38,-70,9307,7873
"FO","OW2252","1111",7873.99,2011,4,11,7,3,60.20,-6.70,1.00,38,-70,9307,7874
"FO","OW2252","1111",7874.99,2011,4,11,7,20,60.20,-6.67,1.00,38,-70,9307,7875
"FO","OW2252","1111",7875.99,2011,4,11,7,38,60.20,-6.64,1.00,38,-70,9307,7876
"FO","OW2252","1111",7876.99,2011,4,11,7,56,60.20,-6.60,1.00,38,-70,9307,7877
"FO","OW2252","1111",7877.99,2011,4,11,8,31,60.20,-6.57,1.00,38,-70,9307,7878
"FO","OW2252","1111",7878.99,2011,4,11,8,50,60.20,-6.55,1.00,38,-70,9307,7879
"FO","OW2252","1111",7879.99,2011,4,11,9,6,60.20,-6.52,1.00,38,-70,9307,7880
"FO","OW2252","1111",7880.99,2011,4,11,9,21,60.19,-6.48,1.00,38,-70,9307,7881
"FO","OW2252","1111",7881.99,2011,4,11,9,39,60.19,-6.45,1.00,38,-70,9307,7882
"FO","OW2252","1111",7882.99,2011,4,11,9,54,60.19,-6.41,1.00,38,-70,9307,7883
"FO","OW2252","1111",7883.99,2011,4,11,10,10,60.19,-6.38,1.00,38,-70,9307,7884
"FO","OW2252","1111",7884.99,2011,4,11,10,25,60.18,-6.35,1.00,38,-70,9307,7885
"FO","OW2252","1111",7885.99,2011,4,11,10,52,60.18,-6.32,1.00,38,-70,9307,7886
"FO","OW2252","1111",7886.99,2011,4,11,11,7,60.18,-6.30,1.00,38,-70,9307,7887
"FO","OW2252","1111",7887.99,2011,4,11,11,13,60.18,-6.27,1.00,38,-70,9307,7888
"FO","OW2252","1111",7888.99,2011,4,11,11,19,60.18,-6.24,1.00,38,-70,9307,7889
"FO","OW2252","1111",7889.99,2011,4,11,11,24,60.18,-6.20,1.00,38,-70,9307,7890
"FO","OW2252","1111",7890.99,2011,4,11,11,31,60.18,-6.17,1.00,38,-70,9307,7891
"FO","OW2252","1111",7891.99,2011,4,11,11,37,60.18,-6.14,1.00,38,-70,9307,7892
"FO","OW2252","1111",7892.99,2011,4,11,11,43,60.19,-6.10,1.00,38,-70,9307,7893
"FO","OW2252","1111",7893.99,2011,4,11,11,49,60.19,-6.07,1.00,38,-70,9307,7894
"FO","OW2252","1111",7894.99,2011,4,11,11,56,60.19,-6.03,1.00,38,-70,9307,7895
"FO","OW2252","1111",7895.99,2011,4,11,12,2,60.20,-6.00,1.00,38,-70,9307,7896
"FO","OW2252","1111",7896.99,2011,4,11,12,8,60.20,-5.96,1.00,38,-70,9307,7897
"FO","OW2252","1111",7897.99,2011,4,11,12,14,60.20,-5.93,1.00,38,-70,9307,7898
"FO","OW2252","1111",7898.99,2011,4,11,12,20,60.20,-5.89,1.00,38,-70,9307,7899
"FO","OW2252","1111",7899.99,2011,4,11,12,26,60.20,-5.86,1.00,38,-70,9307,7900
"FO","OW2252","1111",7900.99,2011,4,11,12,32,60.20,-5.82,1.00,38,-70,9307,7901
"FO","OW2252","1111",7901.99,2011,4,11,12,38,60.20,-5.79,1.00,38,-70,9307,7902
"FO","OW2252","1111",7902.99,2011,4,11,12,44,60.20,-5.75,1.00,38,-70,9307,7903
"FO","OW2252","1111",7903.99,2011,4,11,12,49,60.20,-5.72,1.00,38,-70,9307,7904
"FO","OW2252","1111",7904.99,2011,4,11,12,55,60.20,-5.68,1.00,38,-70,9307,7905
"FO","OW2252","1111",7905.99,2011,4,11,13,0,60.20,-5.65,1.00,38,-70,9307,7906
"FO","OW2252","1111",7906.99,2011,4,11,13,6,60.20,-5.61,1.00,38,-70,9307,7907
"FO","OW2252","1111",7907.99,2011,4,11,13,11,60.20,-5.58,1.00,38,-70,9307,7908
"FO","OW2252","1111",7908.99,2011,4,11,13,16,60.20,-5.54,1.00,38,-70,9307,7909
"FO","OW2252","1111",7909.99,2011,4,11,13,21,60.19,-5.51,1.00,38,-70,9307,7910
"FO","OW2252","1111",7910.99,2011,4,11,13,27,60.19,-5.47,1.00,38,-70,9307,7911
"FO","OW2252","1111",7911.99,2011,4,11,13,32,60.19,-5.44,1.00,38,-70,9307,7912
"FO","OW2252","1111",7912.99,2011,4,11,13,37,60.19,-5.41,1.00,38,-70,9307,7913
"FO","OW2252","1111",7913.99,2011,4,11,13,42,60.19,-5.37,1.00,38,-70,9307,7914
"FO","OW2252","1111",7914.99,2011,4,11,13,48,60.19,-5.34,1.00,38,-70,9307,7915
"FO","OW2252","1111",7915.99,2011,4,11,13,53,60.20,-5.31,1.00,38,-70,9307,7916
"FO","OW2252","1111",7916.99,2011,4,11,14,13,60.20,-5.28,1.00,38,-70,9307,7917
"FO","OW2252","1111",7917.99,2011,4,11,14,42,60.20,-5.24,1.00,38,-70,9307,7918
"FO","OW2252","1111",7918.99,2011,4,11,14,50,60.21,-5.25,1.00,38,-70,9307,7919
"FO","OW2252","1111",7919.99,2011,4,11,14,57,60.23,-5.26,1.00,38,-70,9307,7920
"FO","OW2252","1111",7920.99,2011,4,11,15,4,60.24,-5.28,1.00,38,-70,9307,7921
"FO","OW2252","1111",7921.99,2011,4,11,15,13,60.26,-5.29,1.00,38,-70,9307,7922
"FO","OW2252","1111",7922.99,2011,4,11,15,21,60.27,-5.31,1.00,38,-70,9307,7923
"FO","OW2252","1111",7923.99,2011,4,11,15,30,60.29,-5.32,1.00,38,-70,9307,7924
"FO","OW2252","1111",7924.99,2011,4,11,15,39,60.30,-5.34,1.00,38,-70,9307,7925
"FO","OW2252","1111",7925.99,2011,4,11,15,47,60.32,-5.35,1.00,38,-70,9307,7926
"FO","OW2252","1111",7926.99,2011,4,11,15,56,60.33,-5.36,1.00,38,-70,9307,7927
"FO","OW2252","1111",7927.99,2011,4,11,16,4,60.35,-5.38,1.00,38,-70,9307,7928
"FO","OW2252","1111",7928.99,2011,4,11,16,13,60.36,-5.39,1.00,38,-70,9307,7929
"FO","OW2252","1111",7929.99,2011,4,11,16,21,60.38,-5.41,1.00,38,-70,9307,7930
"FO","OW2252","1111",7930.99,2011,4,11,16,29,60.39,-5.42,1.00,38,-70,9307,7931
"FO","OW2252","1111",7931.99,2011,4,11,16,37,60.41,-5.43,1.00,38,-70,9307,7932
"FO","OW2252","1111",7932.99,2011,4,11,16,45,60.43,-5.44,1.00,38,-70,9307,7933
"FO","OW2252","1111",7933.99,2011,4,11,16,54,60.44,-5.46,1.00,38,-70,9307,7934
"FO","OW2252","1111",7934.99,2011,4,11,17,3,60.46,-5.47,1.00,38,-70,9307,7935
"FO","OW2252","1111",7935.99,2011,4,11,17,11,60.47,-5.49,1.00,38,-70,9307,7936
"FO","OW2252","1111",7936.99,2011,4,11,17,19,60.49,-5.50,1.00,38,-70,9307,7937
